acct_id,tx_date,amount,type
66691b94,20150526,10.0,dep_pos_cash
49c74393,20150612,-145.0,wd_atm_cash
031b550b,20150526,-50.0,pos_wd_cash
031b550b,20150526,-0.35,fee_pos_wd_cash
93d0b0cd,20150612,-145.0,wd_atm_cash
0a0146e0,20150612,-5.0,topup_mobile
57da3355,20150526,80.0,sys_rev_of_dr
4e64395c,20150704,-200.0,wd_atm_cash
c89a230e,20150516,-50.0,wd_atm_cash
5cdd5e34,20150516,-5.0,topup_mobile
4df33060,20150516,-40.0,pos_wd_cash
4df33060,20150516,-0.35,fee_pos_wd_cash
15120b13,20150516,-100.0,wd_atm_cash
15120b13,20150516,-1.0,wd_atm_cash
49c74393,20150516,-200.0,wd_atm_cash
19a119f0,20150516,-2.0,topup_mobile
233b14b9,20150516,100.0,dep_pos_cash
031b550b,20150516,100.0,dep_pos_cash
490efe28,20150516,-20.0,topup_mobile
3ff9fb9c,20150516,70.0,dep_pos_cash
b82037aa,20150516,-50.0,wd_atm_cash
3ff9fb9c,20150521,-50.0,pos_wd_cash
3ff9fb9c,20150521,-1.0,fee_pos_wd_cash
722d0460,20150516,-20.0,wd_atm_cash
6f1410a3,20150516,-40.0,wd_atm_cash
6f1410a3,20150516,-1.0,wd_atm_cash
a99e861d,20150516,-20.0,wd_atm_cash
a38e8cb8,20150516,-100.0,pos_wd_cash
a38e8cb8,20150516,-0.35,fee_pos_wd_cash
9851f032,20150704,-400.0,wd_atm_cash
4c72e35f,20150704,-1.0,topup_mobile
4c72e35f,20150704,-50.0,txfr_mob_smart_to_mtn
ba714d12,20150516,-70.0,wd_atm_cash
ba714d12,20150516,-1.0,wd_atm_cash
b82037aa,20150704,-50.0,wd_atm_cash
3a6b211d,20150704,-200.0,pos_wd_cash
3a6b211d,20150704,-0.35,fee_pos_wd_cash
9851f032,20150516,-500.0,wd_atm_cash
9851f032,20150516,-1.0,wd_atm_cash
c2b133b6,20150516,-200.0,wd_atm_cash
5419d6c9,20150704,-55.0,wd_atm_cash
4c72e35f,20150704,-50.0,wd_atm_cash
0a0146e0,20150704,-2.0,topup_mobile
6e0b5add,20150704,-200.0,wd_atm_cash
722d0460,20150704,-800.0,wd_atm_cash
8357c790,20150704,-20.0,wd_atm_cash
6260e7de,20150704,90.0,dep_pos_cash
0078272b,20150522,0.0,sys_rev_of_dr
f355f3d7,20150522,0.0,sys_rev_of_dr
ac22657e,20150521,-193.0,pos_wd_cash
ac22657e,20150521,-0.35,fee_pos_wd_cash
66691b94,20150522,0.0,sys_rev_of_dr
9851f032,20150522,-100.0,wd_atm_cash
d5d3257a,20150704,-20.0,wd_atm_cash
a38e8cb8,20150522,-100.0,pos_wd_cash
a38e8cb8,20150522,-0.35,fee_pos_wd_cash
00297e9d,20150623,10.0,sys_rev_of_dr
143a1a0e,20150521,-0.24,fee_pos_bal_inq
0d428789,20150521,-100.0,wd_atm_cash
e06db391,20150521,40.0,dep_pos_cash
9851f032,20150522,-1.0,wd_atm_cash
2a0a0cbc,20150521,300.0,dep_pos_cash
2a0a0cbc,20150623,-100.0,wd_atm_cash
2a0a0cbc,20150623,-1.0,wd_atm_cash
c69b29b2,20150521,20.0,dep_pos_cash
f7401d13,20150623,-230.0,txfr_mob_cardless_remit
f7401d13,20150623,-0.35,fee_mob_cardless_remit
243e40b4,20150521,-30.0,wd_atm_cash
ec863504,20150521,50.0,dep_pos_cash
14857966,20150623,10.0,dep_pos_cash
8062d32a,20150623,235.0,dep_pos_cash
25e6f3e2,20150623,-25.0,txfr_mob_cardless_remit
25e6f3e2,20150623,-0.35,fee_mob_cardless_remit
3ff9fb9c,20150521,30.0,dep_pos_cash
4fa7e7d4,20150623,10.0,sys_rev_of_dr
033d97a6,20150521,-0.24,fee_pos_bal_inq
4c72e35f,20150704,-1.0,topup_mobile
1f57e4d4,20150521,90.0,dep_pos_cash
0fcee8df,20150623,100.0,dep_pos_cash
7d9ef09b,20150623,-70.0,wd_atm_cash
de4cf3fb,20150623,600.0,dep_pos_cash
a2175c3e,20150623,-250.0,pos_wd_cash
a2175c3e,20150623,-0.35,fee_pos_wd_cash
8c728acf,20150623,-1.0,misc_dr_ebk
8c728acf,20150623,-100.0,misc_dr_ebk
490efe28,20150623,-1000.0,txfr_mob
aeeac800,20150521,0.0,sys_rev_of_dr
6b3f958e,20150623,-12.0,pos_wd_cash
6b3f958e,20150623,-0.35,fee_pos_wd_cash
7a9d6c1d,20150623,-50.0,wd_atm_cash
bbeef8bc,20150521,-550.0,wd_atm_cash
fa7cd1e1,20150520,160.0,dep_pos_cash
21786368,20150704,-1.0,topup_mobile
63b87f9e,20150623,800.0,dep_pos_cash
04f8e4e1,20150623,70.0,dep_pos_cash
6b3f958e,20150623,-0.24,fee_pos_bal_inq
93a400e2,20150521,250.0,dep_pos_cash
1e3467ba,20150521,-200.0,wd_atm_cash
143a1a0e,20150521,-2.0,topup_mobile
04f8e4e1,20150623,-70.0,pos_wd_cash
04f8e4e1,20150623,-0.35,fee_pos_wd_cash
5879ff37,20150623,-60.0,pos_wd_cash
5879ff37,20150623,-0.35,fee_pos_wd_cash
b78895d7,20150521,100.0,dep_pos_cash
0a40d5c9,20150520,-20.0,pos_wd_cash
0a40d5c9,20150520,-0.35,fee_pos_wd_cash
50e53442,20150521,-20.0,pos_wd_cash
50e53442,20150521,-1.0,fee_pos_wd_cash
d672263c,20150521,500.0,dep_pos_cash
6edc1911,20150521,10.0,dep_pos_cash
21786368,20150704,-1.0,topup_mobile
0afc4585,20150521,-100.0,wd_atm_cash
5dabda61,20150520,100.0,dep_pos_cash
ba714d12,20150520,-30.0,wd_atm_cash
ba714d12,20150520,-1.0,wd_atm_cash
c8921f72,20150521,-800.0,wd_atm_cash
c8921f72,20150521,-1.0,wd_atm_cash
c8921f72,20150521,-200.0,wd_atm_cash
c8921f72,20150521,-1.0,wd_atm_cash
ba714d12,20150521,-350.0,wd_atm_cash
ba714d12,20150521,-1.0,wd_atm_cash
326bbe59,20150521,0.0,sys_rev_of_dr
00aad7f8,20150520,-300.0,pos_wd_cash
00aad7f8,20150520,-0.35,fee_pos_wd_cash
b55c4d26,20150521,190.0,sys_rev_of_dr
b55c4d26,20150521,7.1,sys_rev_of_dr
2a0a0cbc,20150704,-100.0,wd_atm_cash
9851f032,20150520,-100.0,wd_atm_cash
9851f032,20150520,-1.0,wd_atm_cash
e7a58d14,20150520,2000.0,dep_pos_cash
19a119f0,20150521,-1.0,topup_mobile
8711cd01,20150521,-20.0,pos_wd_cash
8711cd01,20150521,-0.35,fee_pos_wd_cash
ab668ff8,20150623,-50.0,wd_atm_cash
ab668ff8,20150623,-1.0,wd_atm_cash
d672263c,20150521,-50.0,wd_atm_cash
d672263c,20150521,-50.0,wd_atm_cash
d672263c,20150521,-40.0,wd_atm_cash
ab668ff8,20150623,50.0,sys_rev_of_dr
ab668ff8,20150623,1.0,sys_rev_of_dr
e845a95a,20150623,-1.0,topup_mobile
b82037aa,20150704,-100.0,wd_atm_cash
b82037aa,20150704,100.0,sys_rev_of_dr
b82037aa,20150704,-100.0,wd_atm_cash
b82037aa,20150704,100.0,sys_rev_of_dr
c4b0539a,20150522,70.0,dep_pos_cash
c7d0a065,20150522,0.0,sys_rev_of_dr
19a119f0,20150520,-10.0,txfr_mob
19a119f0,20150520,-10.0,txfr_mob
7e86e572,20150520,-0.24,fee_pos_bal_inq
7e86e572,20150520,-403.0,pos_wd_cash
7e86e572,20150520,-1.0,fee_pos_wd_cash
d571c7bc,20150522,-15.0,pos_wd_cash
d571c7bc,20150522,-0.35,fee_pos_wd_cash
37692e2a,20150520,-10.0,wd_atm_cash
f4074e83,20150520,140.0,dep_pos_cash
fa7cd1e1,20150522,-100.0,pos_wd_cash
fa7cd1e1,20150522,-0.35,fee_pos_wd_cash
c7d0a065,20150522,10.0,dep_pos_cash
638505b1,20150522,250.0,dep_pos_cash
08886006,20150520,-500.0,txfr_mob_cardless_remit
08886006,20150520,-0.35,fee_mob_cardless_remit
93b099aa,20150910,100.0,sys_rev_of_dr
9197ecb7,20150910,30.0,dep_pos_cash
4c72e35f,20150704,-1.0,topup_mobile
3c9b1f0d,20150522,-7.0,misc_dr_ebk
2c301522,20150910,-5.0,topup_mobile
0afc4585,20150910,-100.0,wd_atm_cash
e4ffaa36,20150910,10.0,sys_rev_of_dr
b10dedf2,20150910,300.0,dep_pos_cash
d38843e4,20150910,-193.0,pos_wd_cash
d38843e4,20150910,-0.35,fee_pos_wd_cash
49c74393,20150424,160.0,dep_pos_cash
2361c671,20150424,-100.0,pos_wd_cash
2361c671,20150424,-0.35,fee_pos_wd_cash
cc6b68c5,20150424,389.0,dep_pos_cash
b55c4d26,20150331,-1.0,pos_wd_cash
030818a8,20150309,-0.24,fee_pos_bal_inq
030818a8,20150309,-5.0,pos_wd_cash
030818a8,20150309,-0.35,fee_pos_wd_cash
5cdd5e34,20150910,-50.0,wd_atm_cash
0afc4585,20150910,2.0,sys_rev_of_dr
64166614,20150309,200.0,dep_pos_cash
a75f8dbb,20150910,50.0,dep_pos_cash
c2b133b6,20150328,-300.0,wd_atm_cash
7ab6fb98,20150305,0.0,sys_rev_of_dr
a99e861d,20150307,-10.0,wd_atm_cash
29d60e4d,20150305,-400.0,wd_atm_cash
41933d16,20150305,0.0,sys_rev_of_dr
4cf89386,20150307,-0.1,wd_atm_cash
00aad7f8,20150331,-1.0,pos_wd_cash
ef0859b4,20150307,-0.24,fee_pos_bal_inq
ef0859b4,20150307,-64.0,pos_wd_cash
ef0859b4,20150307,-0.35,fee_pos_wd_cash
8d79b488,20150331,-1.0,pos_wd_cash
19a760ca,20150309,200.0,dep_pos_cash
ac22657e,20150305,100.0,dep_pos_cash
0745cc70,20150331,-1.0,pos_wd_cash
0afc4585,20150307,-1.0,topup_mobile
0afc4585,20150307,-0.06,fee_mob_bal_inq
b82037aa,20150307,-100.0,wd_atm_cash
a73f0dcb,20150304,400.0,dep_pos_cash
5c27d0f7,20150304,-200.0,wd_atm_cash
ab678d21,20150304,100.0,dep_pos_cash
d3e9b9c3,20150331,-1.0,pos_wd_cash
3a6b211d,20150304,1900.0,dep_pos_cash
3a6b211d,20150304,-1000.0,txfr_pos
3a6b211d,20150304,-0.24,txfr_pos
af40a2ef,20150917,-80.0,wd_atm_cash
fd65681c,20150304,1000.0,dep_pos_cash
4802cff8,20150305,0.0,sys_rev_of_dr
29d60e4d,20150304,700.0,dep_pos_cash
7ead10d5,20150304,-150.0,pos_wd_cash
7ead10d5,20150304,-0.35,fee_pos_wd_cash
31a66314,20150304,120.0,dep_pos_cash
1b5d0186,20150304,10.0,dep_pos_cash
034d5985,20150304,0.0,sys_rev_of_dr
e9bfbc3f,20150304,10.0,dep_pos_cash
f75ed4c7,20150331,-1.0,pos_wd_cash
0a1be23f,20150331,-1.0,pos_wd_cash
0fcee8df,20150304,120.0,dep_pos_cash
6260e7de,20150304,10.0,dep_pos_cash
034d5985,20150304,30.0,dep_pos_cash
57da3355,20150304,-0.06,fee_mob_bal_inq
fc73579f,20150304,0.0,sys_rev_of_dr
5dda69d0,20150304,200.0,dep_pos_cash
8240dcfe,20150304,-0.35,misc_dr_ebk
8240dcfe,20150304,-200.0,misc_dr_ebk
1fa82001,20150328,-10.0,wd_atm_cash
66c4f45a,20150304,600.0,dep_pos_cash
034d5985,20150305,100.0,dep_pos_cash
a597ee3c,20150305,-0.1,wd_atm_cash
e95b7239,20150304,-50.0,pos_wd_cash
e95b7239,20150304,-0.35,fee_pos_wd_cash
6e1a6cce,20150304,800.0,dep_pos_cash
ef4933e3,20150305,-30.0,pos_wd_cash
ef4933e3,20150305,-0.35,fee_pos_wd_cash
a597ee3c,20150302,-50.0,wd_atm_cash
b1cfb8ee,20150302,0.0,sys_rev_of_dr
a597ee3c,20150302,-50.0,wd_atm_cash
b0ab3a7f,20150302,-50.0,pos_wd_cash
b0ab3a7f,20150302,-0.35,fee_pos_wd_cash
b0ab3a7f,20150302,-0.24,fee_pos_bal_inq
b0ab3a7f,20150302,50.0,dep_pos_cash
ca2d1227,20150302,-150.0,wd_atm_cash
4e6bcb5e,20150302,-40.0,wd_atm_cash
9714331a,20150302,0.0,sys_rev_of_dr
07e22166,20150302,-200.0,wd_atm_cash
66c4f45a,20150302,-0.06,fee_mob_bal_inq
57da3355,20150302,-2.0,txfr_mob_smart_to_mtn
57da3355,20150302,-1.0,txfr_mob_smart_to_mtn
b771f6d1,20150302,-200.0,pos_wd_cash
b771f6d1,20150302,-0.35,fee_pos_wd_cash
b771f6d1,20150302,20.0,dep_pos_cash
a9da57f0,20150302,55.0,dep_pos_cash
57da3355,20150302,-0.06,fee_mob_bal_inq
39a6758e,20150302,300.0,dep_pos_cash
ca0e7327,20150302,200.0,dep_pos_cash
cfebe001,20150704,-100.0,wd_atm_cash
cdf46f47,20150303,0.0,sys_rev_of_dr
490efe28,20150506,-10.0,topup_mobile
d0a1a5d0,20150303,283.75,dep_pos_cash
a38e8cb8,20150303,438.0,dep_pos_cash
85734995,20150331,-1.0,pos_wd_cash
ca2d1227,20150307,-100.0,wd_atm_cash
07d3094d,20150307,-65.0,wd_atm_cash
8748d503,20150309,-500.0,wd_atm_cash
490efe28,20150303,30.0,dep_pos_cash
0afc4585,20150303,-1.0,topup_mobile
4a8e6087,20150309,50.0,dep_pos_cash
b771f6d1,20150303,30.0,dep_pos_cash
fd65681c,20150328,-100.0,wd_atm_cash
fd65681c,20150328,-1.0,wd_atm_cash
e38b6c7a,20150414,1.0,dep_pos_cash
ba714d12,20150506,-500.0,wd_atm_cash
edfd8418,20150331,-1.0,pos_wd_cash
7e86e572,20150316,-365.0,wd_atm_cash
fea02d64,20150320,100.0,dep_pos_cash
0996497f,20150331,-1.0,pos_wd_cash
7aa1cd14,20150307,-50.0,pos_wd_cash
7aa1cd14,20150307,-0.35,fee_pos_wd_cash
7e329591,20150318,-2.0,topup_mobile
bd752750,20150331,-1.0,pos_wd_cash
dcabf75e,20150331,-1.0,pos_wd_cash
6260e7de,20150309,0.0,sys_rev_of_dr
57da3355,20150307,-0.06,fee_mob_bal_inq
0fcee8df,20150328,-20.0,wd_atm_cash
a65e1f70,20150328,-800.0,wd_atm_cash
b041282e,20150422,-600.0,pos_wd_cash
b041282e,20150422,-0.35,fee_pos_wd_cash
2881a8be,20150309,-30.0,wd_atm_cash
034d5985,20150316,20.0,dep_pos_cash
0d32f5fe,20150910,-2.0,topup_mobile
52e8df08,20150910,400.0,sys_rev_of_dr
097c4778,20150307,-0.06,fee_mob_bal_inq
7a081190,20150331,-1.0,pos_wd_cash
033d97a6,20150323,-100.0,pos_wd_cash
033d97a6,20150323,-0.35,fee_pos_wd_cash
d0a1a5d0,20150307,-370.0,wd_atm_cash
11f848b0,20150328,-200.0,wd_atm_cash
42b3603e,20150331,-1.0,pos_wd_cash
a11478a9,20150307,-200.0,wd_atm_cash
7d9ef09b,20150307,-200.0,wd_atm_cash
c72b652f,20150331,-1.0,pos_wd_cash
af67426e,20150331,-1.0,pos_wd_cash
8f7736ef,20150331,-1.0,pos_wd_cash
9a904598,20150331,-1.0,pos_wd_cash
85782013,20150417,-100.0,wd_atm_cash
d1b5bfa2,20150320,-200.0,pos_wd_cash
d1b5bfa2,20150320,-0.35,fee_pos_wd_cash
12bd8dbf,20150310,0.0,sys_rev_of_dr
18320ffa,20150310,0.0,sys_rev_of_dr
4e25b678,20150331,-1.0,pos_wd_cash
7d9ef09b,20150328,-150.0,wd_atm_cash
1e8c96eb,20150310,0.0,sys_rev_of_dr
11f848b0,20150331,-1.0,pos_wd_cash
fde9ac1c,20150331,-1.0,pos_wd_cash
0fcee8df,20150331,-1.0,pos_wd_cash
64166614,20150331,-1.0,pos_wd_cash
f0dae8bb,20150414,0.0,sys_rev_of_dr
7723feec,20150323,-40.0,pos_wd_cash
7723feec,20150323,-0.35,fee_pos_wd_cash
85734995,20150307,-1.0,topup_mobile
30a5bdb8,20150323,-100.0,wd_atm_cash
4e64395c,20150331,-1.0,pos_wd_cash
bcc9eb55,20150310,0.0,sys_rev_of_dr
b82037aa,20150331,-1.0,pos_wd_cash
8240dcfe,20150331,-1.0,pos_wd_cash
c3dfcf31,20150331,-1.0,pos_wd_cash
0a40d5c9,20150331,-1.0,pos_wd_cash
4a8e6087,20150310,-15.0,wd_atm_cash
9ada4831,20150331,-1.0,pos_wd_cash
3a02a3ac,20150328,-100.0,wd_atm_cash
3a02a3ac,20150328,100.0,sys_rev_of_dr
3a02a3ac,20150328,-50.0,wd_atm_cash
3a02a3ac,20150328,-1.0,wd_atm_cash
15120b13,20150328,-350.0,wd_atm_cash
53ae01f8,20150331,-1.0,pos_wd_cash
490efe28,20150331,-1.0,pos_wd_cash
7aa1cd14,20150331,-1.0,pos_wd_cash
2a8a31f5,20150331,-1.0,pos_wd_cash
3bed5e17,20150506,-15.0,wd_atm_cash
9851f032,20150917,1500.0,dep_pos_cash
0d428789,20150320,600.0,dep_pos_cash
85734995,20150317,-1.0,topup_mobile
b259bfc2,20150323,0.0,sys_rev_of_dr
8711cd01,20150414,2.0,dep_pos_cash
05d3630c,20150331,-1.0,pos_wd_cash
4f075de2,20150331,-1.0,pos_wd_cash
1056d429,20150331,-1.0,pos_wd_cash
2fbc1849,20150328,-10.0,wd_atm_cash
85734995,20150328,-1.0,topup_mobile
490efe28,20150328,-10.0,topup_mobile
490efe28,20150328,10.0,sys_rev_of_dr
6ab237b5,20150310,-300.0,pos_wd_cash
6ab237b5,20150310,-0.35,fee_pos_wd_cash
17015e71,20150331,-1.0,pos_wd_cash
851f8a65,20150331,-1.0,pos_wd_cash
b9154179,20150316,-40.0,wd_atm_cash
030818a8,20150310,100.0,dep_pos_cash
2a0a0cbc,20150316,200.0,dep_pos_cash
ef4933e3,20150316,250.0,dep_pos_cash
6653788a,20150506,0.0,sys_rev_of_dr
14e53d9e,20150311,0.0,sys_rev_of_dr
722d0460,20150311,-0.06,fee_mob_bal_inq
3a6b211d,20150512,-400.0,wd_atm_cash
33747944,20150311,7000.0,dep_pos_cash
45f9d5ee,20150317,-40.0,pos_wd_cash
45f9d5ee,20150317,-0.35,fee_pos_wd_cash
ef4933e3,20150316,150.0,sys_rev_of_dr
0fa56128,20150314,-30.0,wd_atm_cash
3a6b211d,20150314,-1000.0,pos_wd_cash
3a6b211d,20150314,-1.0,fee_pos_wd_cash
c2b133b6,20150331,-1.0,pos_wd_cash
54e3efbc,20150331,-1.0,pos_wd_cash
02cbb9c6,20150331,-1.0,pos_wd_cash
2f80594c,20150314,-50.0,wd_atm_cash
91535637,20150331,-1.0,pos_wd_cash
a73f0dcb,20150311,-400.0,pos_wd_cash
a73f0dcb,20150311,-0.35,fee_pos_wd_cash
6e1a6cce,20150311,200.0,dep_pos_cash
5d23f0d8,20150331,-1.0,pos_wd_cash
426a0b14,20150331,-1.0,pos_wd_cash
6afede85,20150314,-100.0,wd_atm_cash
fd5098c4,20150512,0.0,sys_rev_of_dr
a592cfd2,20150512,0.0,sys_rev_of_dr
d1b5bfa2,20150314,-400.0,pos_wd_cash
d1b5bfa2,20150314,-0.35,fee_pos_wd_cash
81f27ca0,20150331,-1.0,pos_wd_cash
09622516,20150331,-1.0,pos_wd_cash
0afc4585,20150314,-150.0,wd_atm_cash
ba60bca3,20150314,280.0,dep_pos_cash
a7b404aa,20150314,-30.0,pos_wd_cash
a7b404aa,20150314,-0.35,fee_pos_wd_cash
6a13088f,20150311,0.0,sys_rev_of_dr
11f848b0,20150311,-0.24,fee_pos_bal_inq
f99ddf58,20150314,25.0,dep_pos_cash
2881a8be,20150314,-25.0,wd_atm_cash
b1829a90,20150314,60.0,dep_pos_cash
49c74393,20150314,-155.0,wd_atm_cash
c4b0539a,20150311,-0.06,fee_mob_mini_stmt
e75edecf,20150512,10.0,dep_pos_cash
11f848b0,20150311,410.0,dep_pos_cash
0d428789,20150314,-600.0,wd_atm_cash
243e40b4,20150311,0.0,sys_rev_of_dr
50e53442,20150512,20.0,dep_pos_cash
a9da57f0,20150320,-60.0,pos_wd_cash
a9da57f0,20150320,-0.35,fee_pos_wd_cash
e75edecf,20150512,0.0,sys_rev_of_dr
29f34a63,20150512,-800.0,wd_atm_cash
3524db6d,20150512,60.0,dep_pos_cash
143a1a0e,20150512,0.0,sys_rev_of_dr
f99ddf58,20150311,0.0,sys_rev_of_dr
11f848b0,20150314,-100.0,wd_atm_cash
fa97301d,20150320,120.0,dep_pos_cash
b549a97e,20150331,-1.0,pos_wd_cash
af4507d1,20150512,0.0,sys_rev_of_dr
3a02a3ac,20150314,-100.0,wd_atm_cash
528b19ab,20150331,-1.0,pos_wd_cash
a66148e3,20150331,-1.0,pos_wd_cash
21786368,20150331,-1.0,pos_wd_cash
a7b404aa,20150314,-20.0,pos_wd_cash
a7b404aa,20150314,-0.35,fee_pos_wd_cash
cee947f7,20150331,-1.0,pos_wd_cash
a9da57f0,20150331,-1.0,pos_wd_cash
e58617c6,20150331,-1.0,pos_wd_cash
43a487c0,20150311,0.0,sys_rev_of_dr
fac650f7,20150311,0.0,sys_rev_of_dr
28a1a00e,20150331,-1.0,pos_wd_cash
e0ad7073,20150314,-200.0,wd_atm_cash
9851f032,20150512,-800.0,wd_atm_cash
9851f032,20150512,-1.0,wd_atm_cash
9851f032,20150512,-200.0,wd_atm_cash
9851f032,20150512,-1.0,wd_atm_cash
fd65681c,20150314,-100.0,wd_atm_cash
4a8e6087,20150316,30.0,dep_pos_cash
45f9d5ee,20150311,-50.0,pos_wd_cash
45f9d5ee,20150311,-0.35,fee_pos_wd_cash
a090a180,20150317,0.0,sys_rev_of_dr
7e86e572,20150311,1.0,dep_pos_cash
da158495,20150331,-1.0,pos_wd_cash
a65e1f70,20150331,-1.0,pos_wd_cash
cc6b68c5,20150331,-1.0,pos_wd_cash
cb47d768,20150311,25.0,dep_pos_cash
c745a143,20150314,-50.0,wd_atm_cash
0afc4585,20150314,-1.0,topup_mobile
41933d16,20150422,-1.0,topup_mobile
85734995,20150314,-2.0,topup_mobile
cb9daf70,20150331,-1.0,pos_wd_cash
2a0a0cbc,20150314,-60.0,wd_atm_cash
78c64d57,20150314,-50.0,wd_atm_cash
3a6b211d,20150314,-800.0,wd_atm_cash
3a6b211d,20150314,-1.0,wd_atm_cash
3a6b211d,20150314,-200.0,wd_atm_cash
3a6b211d,20150314,-1.0,wd_atm_cash
7e86e572,20150512,600.0,dep_pos_cash
0d428789,20150506,500.0,dep_pos_cash
2a75a034,20150506,0.0,sys_rev_of_dr
e620009f,20150512,10.0,dep_pos_cash
62893790,20150331,-1.0,pos_wd_cash
d825d7e4,20150331,-1.0,pos_wd_cash
cfebe001,20150512,200.0,dep_pos_cash
3a6b211d,20150309,-150.0,wd_atm_cash
0fa51c4e,20150331,-1.0,pos_wd_cash
78c64d57,20150314,-80.0,wd_atm_cash
78c64d57,20150314,-20.0,wd_atm_cash
ab4ddc2b,20150331,-1.0,pos_wd_cash
0afc4585,20150309,-1.0,topup_mobile
f2ca0613,20150311,0.0,sys_rev_of_dr
85734995,20150309,-1.0,topup_mobile
974152ce,20150320,-100.0,wd_atm_cash
ba714d12,20150512,-200.0,wd_atm_cash
ba714d12,20150512,-1.0,wd_atm_cash
ada2cc00,20150309,0.0,sys_rev_of_dr
d5d3257a,20150309,-20.0,wd_atm_cash
112ae330,20150331,-1.0,pos_wd_cash
2d41f8e5,20150320,-30.0,wd_atm_cash
2d41f8e5,20150320,-5.0,wd_atm_cash
0fcee8df,20150309,-100.0,wd_atm_cash
672d1342,20150331,-1.0,pos_wd_cash
3d97a294,20150331,-1.0,pos_wd_cash
85734995,20150309,-1.0,topup_mobile
85734995,20150309,-1.0,topup_mobile
795b5cf0,20150512,200.0,dep_pos_cash
e0ad7073,20150331,-1.0,pos_wd_cash
8062d32a,20150512,-100.0,pos_wd_cash
8062d32a,20150512,-0.35,fee_pos_wd_cash
19a119f0,20150512,50.0,dep_pos_cash
e9bfbc3f,20150331,-1.0,pos_wd_cash
dd7cfae5,20150331,-1.0,pos_wd_cash
7e86e572,20150512,350.0,dep_pos_cash
fa7cd1e1,20150512,600.0,dep_pos_cash
8062d32a,20150512,-5.0,pos_wd_cash
8062d32a,20150512,-0.35,fee_pos_wd_cash
0d32f5fe,20150910,-2.0,topup_mobile
6b3f958e,20150331,-1.0,pos_wd_cash
4e64395c,20150512,150.0,dep_pos_cash
85734995,20150319,-2.0,topup_mobile
3524db6d,20150331,-1.0,pos_wd_cash
7723feec,20150331,-1.0,pos_wd_cash
b7c0fb5c,20150512,-50.0,pos_wd_cash
b7c0fb5c,20150512,-0.35,fee_pos_wd_cash
3488add1,20150331,-1.0,pos_wd_cash
1b5d0186,20150331,-1.0,pos_wd_cash
93d0b0cd,20150512,0.0,sys_rev_of_dr
aa551adc,20150512,60.0,dep_pos_cash
a8ea5a08,20150331,-1.0,pos_wd_cash
d12e247d,20150331,-1.0,pos_wd_cash
400e9066,20150512,40.0,dep_pos_cash
490efe28,20150317,60.0,dep_pos_cash
19a119f0,20150512,-30.0,txfr_mob
1161282b,20150331,0.14415,sys_int_pmt
3a6b211d,20150312,-300.0,wd_atm_cash
b45ec16c,20150317,0.0,sys_rev_of_dr
8f7736ef,20150317,50.0,dep_pos_cash
5dda69d0,20150316,100.0,dep_pos_cash
f99ddf58,20150312,50.0,dep_pos_cash
f72594b2,20150312,0.0,sys_rev_of_dr
3c9b1f0d,20150312,210.0,dep_pos_cash
f72594b2,20150312,70.0,dep_pos_cash
ba714d12,20150512,-100.0,wd_atm_cash
ba714d12,20150512,-1.0,wd_atm_cash
ccface5f,20150312,-400.0,pos_wd_cash
ccface5f,20150312,-0.35,fee_pos_wd_cash
4a8e6087,20150312,-40.0,wd_atm_cash
85734995,20150312,-2.0,topup_mobile
580e4b1b,20150311,0.0,sys_rev_of_dr
0afc4585,20150311,-1.0,topup_mobile
4c91d64b,20150312,0.0,sys_rev_of_dr
e3f83116,20150312,1700.0,dep_pos_cash
54e3efbc,20150311,-35.0,wd_atm_cash
39a6758e,20150311,-50.0,wd_atm_cash
5d23f0d8,20150311,-100.0,wd_atm_cash
33747944,20150311,-0.35,misc_dr_ebk
33747944,20150311,-7000.0,misc_dr_ebk
8711cd01,20150311,9.0,dep_pos_cash
5d23f0d8,20150311,-100.0,wd_atm_cash
7941e13c,20150311,150.0,dep_pos_cash
030818a8,20150311,-0.24,fee_pos_bal_inq
030818a8,20150311,-80.0,pos_wd_cash
030818a8,20150311,-0.35,fee_pos_wd_cash
8711cd01,20150312,0.0,sys_rev_of_dr
a47a0756,20150312,-500.0,txfr_mob_cardless_remit
a47a0756,20150312,-0.35,fee_mob_cardless_remit
87146aa1,20150311,-0.06,fee_mob_bal_inq
85734995,20150311,-1.0,topup_mobile
55a66c33,20150311,60.0,dep_pos_cash
140c0717,20150323,250.0,dep_pos_cash
570e380c,20150319,-0.1,wd_atm_cash
66c4f45a,20150311,-0.24,fee_pos_mini_stmt
66c4f45a,20150311,-1200.0,pos_wd_cash
66c4f45a,20150311,-0.35,fee_pos_wd_cash
f99ddf58,20150319,80.0,dep_pos_cash
4a8e6087,20150317,-30.0,wd_atm_cash
570e380c,20150319,100.0,dep_pos_cash
54e3efbc,20150311,-100.0,wd_atm_cash
224b0015,20150319,70.0,dep_pos_cash
6e1a6cce,20150331,18.97962,sys_int_pmt
20667d6c,20150331,0.01767,sys_int_pmt
400e9066,20150331,0.0155,sys_int_pmt
5d6525cf,20150331,0.03968,sys_int_pmt
fd65681c,20150319,-100.0,wd_atm_cash
fd65681c,20150319,-1.0,wd_atm_cash
0fa51c4e,20150318,-10.0,wd_atm_cash
64166614,20150319,-400.0,wd_atm_cash
b771f6d1,20150331,0.439,sys_int_pmt
570e380c,20150319,-10.0,wd_atm_cash
