acct_id,bal_date,balance
57da3355,20150526,497.82021
9f2bc308,20150526,155.34141
0a40d5c9,20150526,102.1
19a760ca,20150526,772.03301
6e09ff6e,20150526,10.0
f2ff7263,20150526,0.0
a87b7608,20150526,180.21829
66691b94,20150526,10.0
15120b13,20150526,1838.31545
15120b13,20150526,1837.31545
9851f032,20150526,1768.0791
9851f032,20150526,1767.0791
b7c410a0,20150526,190.0
35edf391,20150526,150.0
471d793e,20150526,0.0
428fd7ce,20150526,0.0
57da3355,20150526,496.82021
2a0a0cbc,20150526,2112.92412
895a829b,20150521,19.0
fa7cd1e1,20150526,1378.11353
fa7cd1e1,20150526,1377.11353
35edf391,20150526,230.0
ef4933e3,20150526,915.06218
5419d6c9,20150612,207.0
ec863504,20150526,122.89731
93d0b0cd,20150612,150.0
15120b13,20150526,1837.07545
15120b13,20150526,1836.83545
c89a230e,20150526,55.36915
a87b7608,20150526,140.21829
a87b7608,20150526,139.86829
a87b7608,20150526,39.86829
030818a8,20150526,52.53191
030818a8,20150526,51.53191
93d0b0cd,20150612,5.0
49c74393,20150612,6.24173
0a0146e0,20150612,12.0133
6e3d6410,20150526,44.23
6e3d6410,20150526,4.23
6e3d6410,20150526,3.88
031b550b,20150526,69.7228
031b550b,20150526,69.3728
6e351dff,20150526,200.0
6e351dff,20150526,199.65
4e64395c,20150704,949.7
cfebe001,20150704,435.61294
5cdd5e34,20150516,1.33464
49c74393,20150516,0.22171
c89a230e,20150516,155.36915
031b550b,20150516,119.7228
3ff9fb9c,20150516,97.87856
490efe28,20150516,41.02
4df33060,20150516,14.79466
4df33060,20150516,14.44466
ba714d12,20150516,502.79178
ba714d12,20150516,501.79178
9851f032,20150516,2573.0791
9851f032,20150516,2572.0791
c2b133b6,20150516,0.08
a99e861d,20150516,13.79466
a38e8cb8,20150516,110.1213
a38e8cb8,20150516,109.7713
e7f23da7,20150526,25.0
15120b13,20150516,2041.31545
15120b13,20150516,2040.31545
233b14b9,20150516,100.0
19a119f0,20150516,68.41
b82037aa,20150516,265.5
722d0460,20150516,3900.56095
210357a8,20150527,13.56907
143a1a0e,20150526,2.41
6f1410a3,20150516,48.5249
6f1410a3,20150516,47.5249
4c72e35f,20150704,156.62
3ff9fb9c,20150521,1.52856
3ff9fb9c,20150521,0.52856
0a0146e0,20150704,61.10116
b82037aa,20150704,113.4
3a6b211d,20150704,1003.81766
3a6b211d,20150704,1003.46766
6e0b5add,20150704,124.64771
1e94a55b,20150526,79.4048
1e94a55b,20150526,78.4048
1e94a55b,20150526,8.4048
1e94a55b,20150526,7.4048
9851f032,20150704,746.79767
4c72e35f,20150704,206.62
d5d3257a,20150704,120.35717
722d0460,20150704,3612.98553
0078272b,20150522,0.0
ac22657e,20150521,1.06
ac22657e,20150521,0.71
a38e8cb8,20150522,9.7713
a38e8cb8,20150522,9.4213
5419d6c9,20150704,12.0
4c72e35f,20150704,106.62
8357c790,20150704,30.063
6260e7de,20150704,100.033
f355f3d7,20150522,0.0
4c72e35f,20150704,105.62
00297e9d,20150623,10.0
9851f032,20150522,2269.0791
143a1a0e,20150521,6.76
66691b94,20150522,0.0
9851f032,20150522,2270.0791
8062d32a,20150623,235.73677
14857966,20150623,20.0
25e6f3e2,20150623,52.9
25e6f3e2,20150623,52.55
033d97a6,20150521,51.52562
1f57e4d4,20150521,90.0
f7401d13,20150623,18.83671
f7401d13,20150623,18.48671
243e40b4,20150521,10.054
ec863504,20150521,72.89731
c69b29b2,20150521,20.0
3ff9fb9c,20150521,30.52856
4fa7e7d4,20150623,10.0
2a0a0cbc,20150521,1812.92412
0d428789,20150521,627.95907
e06db391,20150521,253.58135
0fcee8df,20150623,182.15
490efe28,20150623,239.78
a2175c3e,20150623,9.41
a2175c3e,20150623,9.06
8c728acf,20150623,199.0
8c728acf,20150623,99.0
de4cf3fb,20150623,605.0
7d9ef09b,20150623,45.28179
21786368,20150704,6.71
21786368,20150704,5.71
6b3f958e,20150623,6.12
6b3f958e,20150623,5.77
63b87f9e,20150623,820.044
04f8e4e1,20150623,84.82174
04f8e4e1,20150623,14.82174
04f8e4e1,20150623,14.47174
5879ff37,20150623,2008.59393
5879ff37,20150623,2008.24393
bbeef8bc,20150521,4.65
b78895d7,20150521,105.0
6edc1911,20150521,15.0
0afc4585,20150521,954.77053
aeeac800,20150521,0.0
93a400e2,20150521,250.0
7a9d6c1d,20150623,854.76421
6b3f958e,20150623,18.12
1e3467ba,20150521,1740.58918
143a1a0e,20150521,4.76
d672263c,20150521,2049.87
fa7cd1e1,20150520,1778.81353
ba714d12,20150521,658.79178
ba714d12,20150521,657.79178
0a40d5c9,20150520,252.8
0a40d5c9,20150520,252.45
50e53442,20150521,13.96908
50e53442,20150521,12.96908
5dabda61,20150520,100.0
ba714d12,20150520,309.79178
ba714d12,20150520,308.79178
c8921f72,20150521,1302.91
c8921f72,20150521,1301.91
c8921f72,20150521,1101.91
c8921f72,20150521,1100.91
326bbe59,20150521,0.0
d672263c,20150521,1999.87
d672263c,20150521,1949.87
d672263c,20150521,1909.87
ab668ff8,20150623,56.0098
ab668ff8,20150623,57.0098
2a0a0cbc,20150704,709.42293
e845a95a,20150623,20.0
b82037aa,20150704,13.4
b82037aa,20150704,113.4
b82037aa,20150704,13.4
b82037aa,20150704,113.4
00aad7f8,20150520,1.05637
00aad7f8,20150520,0.70637
19a119f0,20150520,41.41
19a119f0,20150520,31.41
9851f032,20150520,2371.0791
9851f032,20150520,2370.0791
b55c4d26,20150521,214.04355
b55c4d26,20150521,221.14355
e7a58d14,20150520,2000.0
19a119f0,20150521,10.41
8711cd01,20150521,131.03147
8711cd01,20150521,130.68147
4c72e35f,20150704,104.62
ab668ff8,20150623,7.0098
ab668ff8,20150623,6.0098
c4b0539a,20150522,309.63594
7e86e572,20150520,403.41268
d571c7bc,20150522,45.71873
d571c7bc,20150522,45.36873
c7d0a065,20150522,0.0
7e86e572,20150520,0.41268
7e86e572,20150520,-0.58732
37692e2a,20150520,0.0
08886006,20150520,500.33
08886006,20150520,499.98
f4074e83,20150520,646.22323
c7d0a065,20150522,10.0
638505b1,20150522,484.87255
fa7cd1e1,20150522,1578.46353
fa7cd1e1,20150522,1578.11353
93b099aa,20150910,110.0
9197ecb7,20150910,84.965
3c9b1f0d,20150522,4728.76162
2c301522,20150910,10.23675
0afc4585,20150910,461.90535
b55c4d26,20150331,25.04355
e4ffaa36,20150910,10.0
49c74393,20150424,160.22171
2361c671,20150424,199.682
2361c671,20150424,199.332
cc6b68c5,20150424,611.0
2a0a0cbc,20150623,507.56442
b10dedf2,20150910,410.47281
d38843e4,20150910,6.6
d38843e4,20150910,6.25
030818a8,20150309,9.61051
030818a8,20150309,4.61051
030818a8,20150309,4.26051
0afc4585,20150910,463.90535
a75f8dbb,20150910,60.67712
c2b133b6,20150328,646.94
00aad7f8,20150331,12.27643
8d79b488,20150331,41.5
5cdd5e34,20150910,6.74027
29d60e4d,20150305,300.0
41933d16,20150305,0.0
7ab6fb98,20150305,0.0
64166614,20150309,496.0
0745cc70,20150331,45.8
a99e861d,20150307,1.23286
4cf89386,20150307,90.0732
b82037aa,20150307,357.5
ef0859b4,20150307,64.57292
ef0859b4,20150307,0.57292
ef0859b4,20150307,0.22292
19a760ca,20150309,520.083
0afc4585,20150307,874.07834
0afc4585,20150307,874.01834
a73f0dcb,20150304,1307.24361
5c27d0f7,20150304,310.5438
af40a2ef,20150917,12.71
3a6b211d,20150304,7530.7884
3a6b211d,20150304,6530.7884
3a6b211d,20150304,6530.5484
ac22657e,20150305,108.86
ab678d21,20150304,205.5061
4802cff8,20150305,0.0
29d60e4d,20150304,700.0
fd65681c,20150304,1055.08505
7ead10d5,20150304,5.2305
7ead10d5,20150304,4.8805
31a66314,20150304,216.0
1b5d0186,20150304,10.0
fc73579f,20150304,0.0
034d5985,20150304,110.078
0fcee8df,20150304,157.0
6260e7de,20150304,10.0
034d5985,20150304,140.078
57da3355,20150304,7.80006
f75ed4c7,20150331,3.0
0a1be23f,20150331,5.7
5dda69d0,20150304,215.05084
8240dcfe,20150304,990.3
8240dcfe,20150304,790.3
d3e9b9c3,20150331,5.6
1fa82001,20150328,0.0
034d5985,20150305,240.078
a597ee3c,20150305,122.7
e95b7239,20150304,10.69648
e95b7239,20150304,10.34648
ef4933e3,20150305,15.34821
ef4933e3,20150305,14.99821
6e1a6cce,20150304,4299.05987
66c4f45a,20150304,1236.02869
a597ee3c,20150302,172.8
b1cfb8ee,20150302,0.0
a597ee3c,20150302,122.8
07e22166,20150302,208.7502
57da3355,20150302,7.92006
57da3355,20150302,6.92006
9714331a,20150302,0.0
ca2d1227,20150302,111.1003
4e6bcb5e,20150302,10.345
b0ab3a7f,20150302,4.52342
b0ab3a7f,20150302,4.17342
b0ab3a7f,20150302,3.93342
b0ab3a7f,20150302,53.93342
66c4f45a,20150302,636.02869
a9da57f0,20150302,71.75
57da3355,20150302,6.86006
39a6758e,20150302,300.0
b771f6d1,20150302,20.59556
b771f6d1,20150302,20.24556
b771f6d1,20150302,40.24556
ca0e7327,20150302,205.0
cdf46f47,20150303,0.0
490efe28,20150506,151.02
d0a1a5d0,20150303,373.37064
a38e8cb8,20150303,442.38953
490efe28,20150303,808.8
2a0a0cbc,20150623,506.56442
85734995,20150331,22.54
ca2d1227,20150307,11.1003
e9bfbc3f,20150304,10.0
0afc4585,20150303,875.07834
b771f6d1,20150303,70.24556
e38b6c7a,20150414,1.0
fd65681c,20150328,100.08505
fd65681c,20150328,99.08505
0996497f,20150331,206.7
edfd8418,20150331,35.0
ba714d12,20150506,1549.79178
b041282e,20150422,410.93564
b041282e,20150422,410.58564
fea02d64,20150320,100.0
7aa1cd14,20150307,248.36
7aa1cd14,20150307,248.01
8748d503,20150309,130.0
4a8e6087,20150309,59.10965
bd752750,20150331,3.2
dcabf75e,20150331,121.95
6260e7de,20150309,10.0
7e86e572,20150316,0.41
7e329591,20150318,241.0
0d32f5fe,20150910,621.9
0fcee8df,20150328,228.5
a65e1f70,20150328,333.55
7a081190,20150331,3.0
42b3603e,20150331,5.4
2881a8be,20150309,25.0088
034d5985,20150316,260.078
033d97a6,20150323,421.49524
033d97a6,20150323,421.14524
57da3355,20150307,7.74006
097c4778,20150307,6.16544
d0a1a5d0,20150307,3.37064
d1b5bfa2,20150320,13.52887
d1b5bfa2,20150320,13.17887
85782013,20150417,301.25124
52e8df08,20150910,400.0
11f848b0,20150328,4.26
c72b652f,20150331,3.0
af67426e,20150331,18.7
8f7736ef,20150331,89.0
9a904598,20150331,5.8
a11478a9,20150307,7.85717
85734995,20150307,56.6
12bd8dbf,20150310,0.0
07d3094d,20150307,19.24466
4e25b678,20150331,4.0
7d9ef09b,20150307,1132.18904
fde9ac1c,20150331,7.4
0fcee8df,20150331,399.5
11f848b0,20150331,3.26
18320ffa,20150310,0.0
7d9ef09b,20150328,982.18904
1e8c96eb,20150310,0.0
7723feec,20150323,10.0
7723feec,20150323,9.65
8240dcfe,20150331,789.3
c3dfcf31,20150331,7.1
4e64395c,20150331,652.7
490efe28,20150331,562.26
7aa1cd14,20150331,297.01
2a8a31f5,20150331,15.75
64166614,20150331,5.0
f0dae8bb,20150414,0.0
53ae01f8,20150331,149.0
b82037aa,20150331,256.5
bcc9eb55,20150310,0.0
9ada4831,20150331,9.11
0d428789,20150320,1422.10049
3a02a3ac,20150328,246.24643
3a02a3ac,20150328,346.24643
3a02a3ac,20150328,296.24643
3a02a3ac,20150328,295.24643
9851f032,20150917,1510.61495
0a40d5c9,20150331,74.5
4a8e6087,20150310,44.10965
15120b13,20150328,1922.92488
3bed5e17,20150506,3.2927
30a5bdb8,20150323,50.1386
8711cd01,20150414,112.04485
05d3630c,20150331,4.7
4f075de2,20150331,8.9
85734995,20150317,43.54
6ab237b5,20150310,109.3519
6ab237b5,20150310,109.0019
2fbc1849,20150328,54.52487
85734995,20150328,27.54
1056d429,20150331,15.8
490efe28,20150328,553.26
490efe28,20150328,563.26
b259bfc2,20150323,0.0
17015e71,20150331,3.0
b9154179,20150316,0.15265
ef4933e3,20150316,264.99821
030818a8,20150310,104.26051
2a0a0cbc,20150316,1407.58412
6653788a,20150506,0.0
851f8a65,20150331,13.0
54e3efbc,20150331,2.63
02cbb9c6,20150331,0.0
91535637,20150331,5.1
a73f0dcb,20150311,907.24361
a73f0dcb,20150311,906.89361
14e53d9e,20150311,0.0
3a6b211d,20150512,598.20396
722d0460,20150311,3422.53864
45f9d5ee,20150317,14.6815
45f9d5ee,20150317,14.3315
33747944,20150311,7005.0
0fa56128,20150314,182.02756
c2b133b6,20150331,5.59
6afede85,20150314,110.32288
d1b5bfa2,20150314,213.87887
d1b5bfa2,20150314,213.52887
ef4933e3,20150316,414.99821
2f80594c,20150314,309.03116
6e1a6cce,20150311,4499.05987
3a6b211d,20150314,5580.1984
3a6b211d,20150314,5579.1984
0afc4585,20150314,721.01834
ba60bca3,20150314,280.0
09622516,20150331,0.0
b1829a90,20150314,125.5457
c4b0539a,20150311,-0.06
5d23f0d8,20150331,48.65
426a0b14,20150331,8.0
fd5098c4,20150512,0.0
a592cfd2,20150512,0.0
6a13088f,20150311,9053.29191
11f848b0,20150311,94.26
f99ddf58,20150314,75.0
81f27ca0,20150331,2.0
50e53442,20150512,43.96908
143a1a0e,20150512,0.0
2881a8be,20150314,0.0088
e75edecf,20150512,10.0
11f848b0,20150311,504.26
a7b404aa,20150314,176.98708
a7b404aa,20150314,176.63708
e75edecf,20150512,10.0
29f34a63,20150512,201.21035
49c74393,20150314,2.17795
0d428789,20150314,822.10049
a66148e3,20150331,0.0
3524db6d,20150512,75.55
243e40b4,20150311,40.0
b549a97e,20150331,0.0
f99ddf58,20150311,0.0
11f848b0,20150314,404.26
528b19ab,20150331,1.0
a9da57f0,20150331,10.05
21786368,20150331,9.65
cee947f7,20150331,7.35
7e86e572,20150311,1.0
a9da57f0,20150320,11.4
a9da57f0,20150320,11.05
e0ad7073,20150314,8.0
af4507d1,20150512,10.0
3a02a3ac,20150314,346.24643
0fa51c4e,20150331,8.0
ab4ddc2b,20150331,0.0
e58617c6,20150331,0.0
45f9d5ee,20150311,55.0315
45f9d5ee,20150311,54.6815
41933d16,20150422,436.73835
4a8e6087,20150316,34.10965
cb47d768,20150311,30.0
43a487c0,20150311,0.0
fac650f7,20150311,0.0
28a1a00e,20150331,0.0
fd65681c,20150314,855.08505
9851f032,20150512,4278.0791
9851f032,20150512,4277.0791
9851f032,20150512,4077.0791
9851f032,20150512,4076.0791
3a6b211d,20150314,4779.1984
a090a180,20150317,0.0
c745a143,20150314,64.20384
0afc4585,20150314,720.01834
85734995,20150314,45.54
da158495,20150331,1.5
cc6b68c5,20150331,22.0
a65e1f70,20150331,2.2
3a6b211d,20150314,4778.1984
3a6b211d,20150314,4578.1984
3a6b211d,20150314,4577.1984
cfebe001,20150512,437.99473
2a0a0cbc,20150314,1207.58412
f2ca0613,20150311,0.0
974152ce,20150320,971.86772
fa97301d,20150320,209.81933
a7b404aa,20150314,156.63708
a7b404aa,20150314,156.28708
78c64d57,20150314,109.61879
0d428789,20150506,1127.95907
cb9daf70,20150331,0.0
62893790,20150331,7.15
85734995,20150309,55.6
2a75a034,20150506,0.0
7e86e572,20150512,886.65268
3a6b211d,20150309,7880.5484
e620009f,20150512,40.0045
d825d7e4,20150331,16.7
0afc4585,20150309,873.01834
ada2cc00,20150309,0.0
d5d3257a,20150309,43.94521
85734995,20150309,54.6
85734995,20150309,53.6
2d41f8e5,20150320,96.10243
2d41f8e5,20150320,91.10243
112ae330,20150331,0.0
672d1342,20150331,1.0
0fcee8df,20150309,328.5
ba714d12,20150512,748.79178
ba714d12,20150512,747.79178
3d97a294,20150331,7.0
78c64d57,20150314,179.61879
78c64d57,20150314,159.61879
8062d32a,20150512,6.34295
8062d32a,20150512,5.99295
8062d32a,20150512,0.99295
8062d32a,20150512,0.64295
19a119f0,20150512,100.41
e0ad7073,20150331,7.0
795b5cf0,20150512,205.0
e9bfbc3f,20150331,29.0
7e86e572,20150512,1236.65268
6b3f958e,20150331,17.0
fa7cd1e1,20150512,1161.81353
dd7cfae5,20150331,0.0
85734995,20150319,33.54
4e64395c,20150512,301.7
0d32f5fe,20150910,619.9
b7c0fb5c,20150512,16.61646
b7c0fb5c,20150512,16.26646
3524db6d,20150331,29.0
3488add1,20150331,29.0
93d0b0cd,20150512,0.0
19a119f0,20150512,70.41
a8ea5a08,20150331,999.0
7723feec,20150331,8.65
aa551adc,20150512,60.0
d12e247d,20150331,8.0
1b5d0186,20150331,9.0
1161282b,20150331,58.23659
490efe28,20150317,1193.74
3a6b211d,20150312,7580.5484
b45ec16c,20150317,0.0
8f7736ef,20150317,90.0
5dda69d0,20150316,315.05084
400e9066,20150512,144.82244
ba714d12,20150512,647.79178
ba714d12,20150512,646.79178
8711cd01,20150312,9.0
4a8e6087,20150312,4.10965
33747944,20150311,7004.65
33747944,20150311,4.65
0afc4585,20150311,872.01834
5d23f0d8,20150311,600.0
f99ddf58,20150312,50.0
3c9b1f0d,20150312,2512.35569
ccface5f,20150312,100.55
ccface5f,20150312,100.2
f72594b2,20150312,0.0
a47a0756,20150312,527.2777
a47a0756,20150312,526.9277
4c91d64b,20150312,0.0
e3f83116,20150312,1700.0
5d23f0d8,20150311,700.0
f72594b2,20150312,70.0
580e4b1b,20150311,140.53628
54e3efbc,20150311,3.63
85734995,20150312,49.6
39a6758e,20150311,250.0
7941e13c,20150311,154.16444
030818a8,20150311,104.02051
030818a8,20150311,24.02051
030818a8,20150311,23.67051
85734995,20150311,51.6
55a66c33,20150311,65.0
8711cd01,20150311,9.0
66c4f45a,20150311,1235.78869
66c4f45a,20150311,35.78869
66c4f45a,20150311,35.43869
570e380c,20150319,4.9
140c0717,20150323,250.0
f99ddf58,20150319,155.0
4a8e6087,20150317,4.10965
54e3efbc,20150311,38.63
224b0015,20150319,595.88256
570e380c,20150319,104.9
87146aa1,20150311,2737.16121
570e380c,20150319,94.9
2a0a0cbc,20150319,1407.58412
6e1a6cce,20150331,5017.68949
400e9066,20150331,10.03
5d6525cf,20150331,25.55787
20667d6c,20150331,11.50285
64166614,20150319,96.0
097c4778,20150317,4.16544
b771f6d1,20150331,210.68456
24a64234,20150331,10.87359
11f848b0,20150319,204.26
289f42f6,20150331,18.62359
a38e8cb8,20150331,271.23406
fd65681c,20150319,605.08505
fd65681c,20150319,604.08505
033d97a6,20150331,422.70048
3bac45f7,20150331,10.99694
0fa51c4e,20150318,9.0
95e31673,20150331,15.34104
2a0a0cbc,20150331,1112.07567
0a40d5c9,20150319,175.5
5d23f0d8,20150319,100.0
5d23f0d8,20150319,99.65
04178aa2,20150331,515.08784
775b4e7d,20150506,0.0
0afc4585,20150313,871.01834
7e86e572,20150506,9.65268
7e86e572,20150506,8.65268
28baaceb,20150313,150.19561
28baaceb,20150313,149.84561
490efe28,20150313,1103.74
b82037aa,20150319,557.5
4e64395c,20150313,653.7
7e86e572,20150313,99.76
7e86e572,20150313,0.76
7e86e572,20150313,0.41
3f7653c6,20150317,8.74
31cfdf26,20150313,506.12275
8711cd01,20150316,19.0
70c00aaa,20150313,0.0
490efe28,20150317,1183.74
ccface5f,20150317,0.2
7e329591,20150317,243.0
a75f8dbb,20150317,70.055
7e329591,20150317,243.0
7e329591,20150317,245.0
5a4a50ae,20150317,50.0
85734995,20150317,42.54
400e9066,20150414,24.79
e9bfbc3f,20150317,30.0
04e850f2,20150317,335.1807
c89a230e,20150319,205.0
284aeca1,20150316,3246.27469
284aeca1,20150316,3046.27469
b041282e,20150323,1007.88109
e8dd103e,20150331,15.39187
2a0a0cbc,20150317,1607.58412
cd262e70,20150331,234.05567
0952d47f,20150331,163.00637
a7b404aa,20150317,265.93708
5c79b821,20150323,18.05548
140c0717,20150323,250.0
14e53d9e,20150401,0.2045
04034052,20150401,1206.426
04034052,20150401,1206.076
ca0e7327,20150317,365.0
1450a74c,20150313,0.0
9e883a79,20150323,10.0
85734995,20150313,48.54
85734995,20150313,49.54
a99e861d,20150313,5.83286
2361c671,20150313,0.0
07cce8a4,20150313,908.29285
85734995,20150313,49.54
e24e7b7c,20150313,0.0
4de9c5d5,20150319,0.0
07fb2f66,20150313,0.0
d1b5bfa2,20150313,613.87887
455a6b89,20150313,50.0
73452a9c,20150313,55.105
73452a9c,20150313,54.755
a47a0756,20150313,26.9277
a47a0756,20150313,26.5777
cc6b68c5,20150313,155.0
fa97301d,20150313,70.16933
a65e1f70,20150313,207.55
3a6b211d,20150313,6580.5484
3a6b211d,20150313,6580.1984
39c1be8b,20150313,0.0
26fe5bea,20150313,0.0
4f153f8c,20150313,0.0
80e36dd3,20150313,0.0
9bd82e90,20150313,65.03198
49c74393,20150313,157.17795
a47a0756,20150313,21.5777
7e329591,20150313,5.0
b5e8bf05,20150316,0.0
b7c0fb5c,20150316,216.81975
b771f6d1,20150316,180.24556
a7b404aa,20150316,106.28708
a7b404aa,20150316,105.93708
7af13f0e,20150313,272.16171
7e86e572,20150313,360.41
7e86e572,20150313,365.41
cb84518a,20150316,656.35285
7e329591,20150316,245.0
cb84518a,20150316,956.35285
284aeca1,20150316,46.27469
284aeca1,20150316,45.92469
85734995,20150313,48.54
85734995,20150313,47.54
707f9917,20150313,0.0
fa97301d,20150316,50.16933
fa97301d,20150316,49.81933
490efe28,20150316,1133.74
5f902d01,20150316,297.34288
5f902d01,20150316,296.99288
60579e90,20150317,0.0
d2a77321,20150319,505.0
a9da57f0,20150319,71.75
638505b1,20150323,154.41251
cb84518a,20150316,556.35285
fd65681c,20150316,705.08505
3c9b1f0d,20150316,2712.35569
a47a0756,20150317,10.5777
2a0a0cbc,20150401,1512.07567
00e8f53d,20150401,0.0
ac22657e,20150316,158.86
0fcee8df,20150316,248.5
361004d6,20150319,0.0
a9da57f0,20150319,71.4
cb47d768,20150317,23.0
7e86e572,20150401,478.42874
1fa82001,20150401,20.0015
8becd24f,20150401,705.49078
41933d16,20150401,438.07835
15120b13,20150401,1833.86739
722d0460,20150401,3038.17665
15120b13,20150319,2322.92488
04034052,20150401,0.006
0fcee8df,20150401,99.5
b771f6d1,20150319,210.24556
39a6758e,20150319,150.0
85782013,20150401,301.25124
00aad7f8,20150506,51.99637
00aad7f8,20150506,51.64637
00aad7f8,20150401,510.10073
85734995,20150320,32.54
85734995,20150320,33.54
fa7cd1e1,20150417,1416.46062
fa7cd1e1,20150417,1415.46062
fd65681c,20150320,504.08505
fd65681c,20150320,503.08505
0afc4585,20150319,715.01834
57da3355,20150320,5.74006
490efe28,20150320,1083.74
490efe28,20150320,1083.5
490efe28,20150320,583.5
490efe28,20150320,583.26
0619fad5,20150414,0.0
2e3cc7c5,20150323,0.0
a47a0756,20150317,0.5777
85734995,20150317,35.54
3f7653c6,20150317,1.74
fa97301d,20150317,89.81933
0afc4585,20150316,719.01834
a46451b2,20150323,114.98357
3bed5e17,20150323,816.09223
3bed5e17,20150323,416.09223
5b9dd7cc,20150323,0.0
8711cd01,20150323,44.0
fc21c382,20150318,0.0
d76aadea,20150320,0.0
42c56daf,20150318,0.0
a47a0756,20150316,11.5777
0afc4585,20150316,717.01834
29d60e4d,20150316,200.0
a7b404aa,20150321,155.93708
a7b404aa,20150321,154.93708
9ada4831,20150323,3770.46
3f7653c6,20150316,10.74
f7ae488a,20150320,0.0
988bd0c4,20150320,0.0
64166614,20150321,46.0
490efe28,20150321,563.26
361004d6,20150320,80.0
3a6b211d,20150321,3577.1984
3a6b211d,20150321,3576.1984
15120b13,20150321,2272.92488
0a40d5c9,20150318,225.5
361004d6,20150320,110.0
361ebdef,20150327,7.52579
85734995,20150321,32.54
28baaceb,20150320,78.84561
e1154a90,20150321,0.1979
90988f55,20150327,0.0
10afa8dc,20150327,0.0
28baaceb,20150320,79.84561
fba6d155,20150327,325.3635
d5d3257a,20150327,12.44521
d5d3257a,20150327,11.44521
034d5985,20150320,300.078
00aad7f8,20150324,13.27643
7e86e572,20150327,86.06
7e86e572,20150327,85.06
2361c671,20150417,350.032
ed387885,20150327,0.0
eba2a3f3,20150327,0.0
1fa82001,20150327,35.0
da43229d,20150327,0.0
1fa82001,20150325,0.0
fa7cd1e1,20150327,525.0
a65e1f70,20150327,1933.55
5879ff37,20150327,4432.64961
a65e1f70,20150327,1133.55
ac22657e,20150327,108.51
ac22657e,20150327,108.16
8becd24f,20150327,404.96723
1fa82001,20150327,10.0
6e1a6cce,20150327,4998.70987
c2b133b6,20150327,947.0
6e1a6cce,20150325,3499.05987
6e1a6cce,20150325,3498.70987
96124fd8,20150318,147.55
5d23f0d8,20150318,550.0
85bd80b8,20150318,0.0
20c5eacc,20150318,0.0
5d23f0d8,20150318,450.0
5d23f0d8,20150318,350.0
cc6b68c5,20150327,623.0
0afc4585,20150327,614.01834
0afc4585,20150327,1014.01834
85734995,20150422,7.54
e749025f,20150318,0.0
30a5bdb8,20150318,150.1386
5d23f0d8,20150318,250.0
a65e1f70,20150318,7.55
672d1342,20150318,97.0
96124fd8,20150318,247.55
b82037aa,20150323,457.5
49c74393,20150327,140.17795
d5d3257a,20150318,23.94521
7e86e572,20150325,236.06
3106541c,20150417,0.0
6c1fbc73,20150324,35.0
3524db6d,20150414,108.65
3524db6d,20150414,108.3
672d1342,20150318,47.0
672d1342,20150318,12.0
672d1342,20150318,2.0
7aa1cd14,20150325,298.01
0afc4585,20150324,714.01834
0afc4585,20150324,715.01834
5fb25313,20150324,0.0
4f216a10,20150324,0.0
80187ac5,20150324,1.0
80187ac5,20150324,1.0
6f1410a3,20150324,450.0
7ead10d5,20150502,4.95853
7ead10d5,20150502,4.60853
d5d3257a,20150325,334.44521
29d60e4d,20150324,14.65
55a66c33,20150324,100.0
1fa82001,20150324,10.0
29d60e4d,20150324,18.65
e8dd103e,20150325,15.356
490efe28,20150422,352.26
0afc4585,20150422,1157.00095
29d60e4d,20150324,12.65
80187ac5,20150324,140.65
7e86e572,20150324,800.41
29d60e4d,20150324,20.0
29d60e4d,20150324,19.65
6b3f958e,20150324,0.0
f99ddf58,20150324,175.0
07cce8a4,20150324,1008.29285
0a40d5c9,20150321,125.5
fd65681c,20150324,302.08505
2d41f8e5,20150321,81.10243
f4074e83,20150506,206.22323
b82037aa,20150502,165.5
fd65681c,20150324,301.08505
2fbc1849,20150324,64.52487
0fa51c4e,20150502,156.9
ef0859b4,20150502,130.52526
ef0859b4,20150502,0.52526
ef0859b4,20150502,0.17526
490efe28,20150321,573.26
41933d16,20150324,223.16
57da3355,20150324,3.74006
0a40d5c9,20150324,75.5
0afc4585,20150324,714.01834
7e86e572,20150324,100.41
7e86e572,20150324,100.06
a800bab8,20150324,0.0
15120b13,20150502,1878.31545
15120b13,20150502,1877.31545
0afc4585,20150502,1055.77053
3524db6d,20150417,78.3
3524db6d,20150417,77.95
45e095d7,20150502,9.05836
4df33060,20150417,20.129
4df33060,20150417,19.779
9ada4831,20150325,10.46
9ada4831,20150325,10.11
30a5bdb8,20150325,0.1386
85734995,20150417,9.54
14e53d9e,20150325,8.0
14e53d9e,20150325,6.0
14e53d9e,20150325,8.0
361004d6,20150325,60.0
361004d6,20150325,59.65
7af13f0e,20150325,442.16171
7e329591,20150323,236.0
41933d16,20150325,222.92
fd65681c,20150323,403.08505
fd65681c,20150323,402.08505
85734995,20150323,31.54
426a0b14,20150323,9.0
14e53d9e,20150325,6.0
57da3355,20150325,303.74006
f2878d70,20150325,0.0
5e5cda18,20150323,3.0
14e53d9e,20150323,10.0
d5d3257a,20150326,54.44521
d5d3257a,20150326,53.44521
d5d3257a,20150326,33.44521
d5d3257a,20150326,32.44521
29f34a63,20150326,1000.0
4056e0e4,20150326,0.0
29f34a63,20150326,1000.0
14e53d9e,20150326,4.0
5d23f0d8,20150326,49.65
88d70f10,20150326,0.0
